index,unixTimestamp,TP9,AF7,AF8,TP10
0,1746313038214.75,-65.4296875,-45.8984375,-39.55078125,-47.8515625
1,1746313038218.6562,-71.77734375,-46.38671875,-38.57421875,-47.8515625
2,1746313038222.5625,-62.5,-44.43359375,-38.0859375,-48.33984375
3,1746313038226.4688,-52.24609375,-38.0859375,-40.52734375,-47.36328125
4,1746313038230.375,-67.3828125,-40.0390625,-40.52734375,-51.26953125
5,1746313038234.2812,-86.9140625,-38.0859375,-41.50390625,-61.03515625
6,1746313038238.1875,-73.73046875,-44.43359375,-43.9453125,-47.8515625
7,1746313038242.0938,-56.640625,-60.546875,-40.52734375,-34.66796875
8,1746313038246,-45.8984375,-58.10546875,-39.55078125,-44.43359375
9,1746313038249.9062,-58.59375,-52.734375,-41.50390625,-46.875
10,1746313038253.8125,-67.87109375,-52.24609375,-39.0625,-52.24609375
11,1746313038257.7188,-48.33984375,-51.26953125,-36.62109375,-51.26953125
0,1746313038261.625,-48.828125,-48.33984375,-38.0859375,-43.45703125
1,1746313038265.5312,-59.08203125,-47.36328125,-38.57421875,-43.45703125
2,1746313038269.4375,-62.01171875,-45.41015625,-38.57421875,-52.734375
3,1746313038273.3438,-62.01171875,-40.52734375,-38.0859375,-45.8984375
4,1746313038277.25,-54.6875,-37.109375,-34.66796875,-22.94921875
5,1746313038281.1562,-58.59375,-35.64453125,-33.69140625,-31.73828125
6,1746313038285.0625,-61.03515625,-34.66796875,-31.25,-46.875
7,1746313038288.9688,-50.29296875,-31.25,-28.80859375,-49.8046875
8,1746313038292.875,-48.828125,-31.25,-29.296875,-52.24609375
9,1746313038296.7812,-47.36328125,-35.64453125,-30.76171875,-46.875
10,1746313038300.6875,-47.36328125,-35.15625,-28.80859375,-36.62109375
11,1746313038304.5938,-47.8515625,-35.15625,-31.25,-38.57421875
0,1746313038308.5,-56.15234375,-37.109375,-32.2265625,-43.9453125
1,1746313038312.4062,-67.87109375,-38.57421875,-35.15625,-39.55078125
2,1746313038316.3125,-56.15234375,-37.59765625,-37.109375,-47.36328125
3,1746313038320.2188,-54.19921875,-37.109375,-32.71484375,-59.08203125
4,1746313038324.125,-56.15234375,-39.55078125,-29.296875,-46.875
5,1746313038328.0312,-40.52734375,-32.2265625,-24.4140625,-39.55078125
6,1746313038331.9375,-45.41015625,-31.73828125,-29.296875,-46.38671875
7,1746313038335.8438,-54.6875,-38.0859375,-36.1328125,-57.6171875
8,1746313038339.75,-44.43359375,-40.0390625,-37.109375,-54.6875
9,1746313038343.6562,-44.43359375,-39.55078125,-38.0859375,-40.52734375
10,1746313038347.5625,-43.9453125,-39.55078125,-41.9921875,-40.0390625
11,1746313038351.4688,-42.96875,-41.015625,-40.0390625,-47.36328125
0,1746313038355.375,-47.8515625,-40.52734375,-37.109375,-58.59375
1,1746313038359.2812,-42.48046875,-36.62109375,-34.1796875,-45.8984375
2,1746313038363.1875,-35.15625,-31.73828125,-30.76171875,-45.8984375
3,1746313038367.0938,-45.41015625,-38.0859375,-39.55078125,-60.546875
4,1746313038371,-51.7578125,-44.921875,-47.8515625,-64.453125
5,1746313038374.9062,-43.45703125,-40.52734375,-46.875,-63.96484375
6,1746313038378.8125,-42.96875,-39.0625,-41.50390625,-59.5703125
7,1746313038382.7188,-49.8046875,-44.43359375,-39.0625,-55.17578125
8,1746313038386.625,-42.96875,-42.96875,-39.0625,-49.8046875
9,1746313038390.5312,-40.0390625,-37.59765625,-38.57421875,-60.546875
10,1746313038394.4375,-54.19921875,-38.0859375,-36.1328125,-55.6640625
11,1746313038398.3438,-53.7109375,-41.015625,-39.0625,-45.41015625
0,1746313038402.25,-59.08203125,-42.48046875,-40.0390625,-54.19921875
1,1746313038406.1562,-64.94140625,-44.921875,-40.0390625,-53.7109375
2,1746313038410.0625,-38.57421875,-41.015625,-40.52734375,-48.828125
3,1746313038413.9688,-41.9921875,-39.55078125,-35.64453125,-46.875
4,1746313038417.875,-66.40625,-43.9453125,-31.25,-47.36328125
5,1746313038421.7812,-62.98828125,-42.48046875,-33.203125,-51.26953125
6,1746313038425.6875,-52.734375,-44.43359375,-35.64453125,-38.0859375
7,1746313038429.5938,-57.12890625,-47.8515625,-37.109375,-35.64453125
8,1746313038433.5,-59.08203125,-52.734375,-41.015625,-57.12890625
9,1746313038437.4062,-47.8515625,-52.24609375,-42.96875,-65.91796875
10,1746313038441.3125,-37.59765625,-42.96875,-41.50390625,-61.03515625
11,1746313038445.2188,-53.7109375,-42.48046875,-39.0625,-51.7578125
0,1746313038449.125,-61.03515625,-40.52734375,-37.59765625,-56.640625
1,1746313038453.0312,-45.8984375,-35.15625,-39.0625,-53.7109375
2,1746313038456.9375,-44.43359375,-37.109375,-44.921875,-42.96875
3,1746313038460.8438,-48.828125,-41.9921875,-45.8984375,-51.26953125
4,1746313038464.75,-47.8515625,-46.38671875,-39.55078125,-60.05859375
5,1746313038468.6562,-56.15234375,-46.38671875,-33.69140625,-56.15234375
6,1746313038472.5625,-55.6640625,-51.26953125,-35.15625,-56.15234375
7,1746313038476.4688,-42.48046875,-49.31640625,-35.64453125,-62.01171875
8,1746313038480.375,-35.15625,-43.45703125,-38.57421875,-62.5
9,1746313038484.2812,-41.9921875,-45.8984375,-41.015625,-61.03515625
10,1746313038488.1875,-37.109375,-38.57421875,-37.109375,-51.26953125
11,1746313038492.0938,-16.11328125,-33.69140625,-37.59765625,-37.59765625
0,1746313038496,-18.06640625,-39.0625,-38.0859375,-32.2265625
1,1746313038499.9062,-42.96875,-41.015625,-29.78515625,-35.15625
2,1746313038503.8125,-57.6171875,-42.48046875,-31.73828125,-41.50390625
3,1746313038507.7188,-53.22265625,-54.6875,-39.55078125,-30.2734375
4,1746313038511.625,-68.84765625,-68.359375,-38.0859375,-35.64453125
5,1746313038515.5312,-63.96484375,-60.546875,-35.15625,-54.6875
6,1746313038519.4375,-57.12890625,-55.17578125,-35.15625,-62.01171875
7,1746313038523.3438,-59.08203125,-70.80078125,-38.0859375,-61.5234375
8,1746313038527.25,-54.19921875,-60.546875,-34.66796875,-57.6171875
9,1746313038531.1562,-61.5234375,-32.2265625,-38.0859375,-60.546875
10,1746313038535.0625,-62.01171875,-22.4609375,-46.38671875,-66.89453125
11,1746313038538.9688,-53.22265625,-24.4140625,-39.55078125,-66.40625
0,1746313038542.875,-50.78125,-34.66796875,-42.96875,-61.03515625
1,1746313038546.7812,-52.734375,-41.50390625,-45.41015625,-52.734375
2,1746313038550.6875,-58.59375,-45.8984375,-33.69140625,-60.05859375
3,1746313038554.5938,-56.15234375,-53.22265625,-30.2734375,-47.8515625
4,1746313038558.5,-41.9921875,-47.8515625,-38.0859375,-21.97265625
5,1746313038562.4062,-46.38671875,-51.7578125,-39.55078125,-50.78125
6,1746313038566.3125,-49.31640625,-64.94140625,-34.1796875,-81.0546875
7,1746313038570.2188,-46.38671875,-59.08203125,-36.62109375,-84.47265625
8,1746313038574.125,-50.78125,-41.50390625,-29.78515625,-77.1484375
9,1746313038578.0312,-63.4765625,-31.25,-25.87890625,-76.171875
10,1746313038581.9375,-66.40625,-33.203125,-31.25,-74.21875
11,1746313038585.8438,-62.5,-40.0390625,-35.64453125,-76.171875
0,1746313038589.75,-61.03515625,-45.41015625,-37.59765625,-78.125
1,1746313038593.6562,-57.6171875,-47.8515625,-39.55078125,-74.70703125
2,1746313038597.5625,-59.5703125,-56.640625,-41.50390625,-79.1015625
3,1746313038601.4688,-64.453125,-58.59375,-41.015625,-74.70703125
4,1746313038605.375,-62.5,-45.41015625,-40.52734375,-72.265625
5,1746313038609.2812,-49.8046875,-35.15625,-33.69140625,-69.82421875
6,1746313038613.1875,-41.9921875,-36.62109375,-34.1796875,-61.5234375
7,1746313038617.0938,-48.828125,-43.9453125,-41.015625,-62.5
8,1746313038621,-52.24609375,-49.8046875,-39.0625,-61.5234375
9,1746313038624.9062,-44.43359375,-44.921875,-40.52734375,-52.24609375
10,1746313038628.8125,-39.0625,-43.9453125,-45.8984375,-51.26953125
11,1746313038632.7188,-23.92578125,-58.10546875,-36.1328125,-50.78125
0,1746313038636.625,-22.4609375,-58.59375,-24.4140625,-31.73828125
1,1746313038640.5312,-36.62109375,-55.6640625,-26.3671875,-53.22265625
2,1746313038644.4375,-30.2734375,-60.05859375,-36.62109375,-89.84375
3,1746313038648.3438,-41.015625,-59.5703125,-43.9453125,-77.1484375
4,1746313038652.25,-49.8046875,-62.01171875,-40.0390625,-66.40625
5,1746313038656.1562,-46.38671875,-55.17578125,-37.59765625,-44.43359375
6,1746313038660.0625,-47.8515625,-36.1328125,-43.45703125,-32.71484375
7,1746313038663.9688,-36.62109375,-40.52734375,-43.45703125,-57.6171875
8,1746313038667.875,-29.78515625,-40.0390625,-41.015625,-70.80078125
9,1746313038671.7812,-44.43359375,-28.3203125,-38.0859375,-71.2890625
10,1746313038675.6875,-36.62109375,-37.109375,-35.64453125,-67.87109375
11,1746313038679.5938,-29.78515625,-33.69140625,-41.50390625,-60.546875
0,1746313038683.5,-34.1796875,-22.4609375,-41.50390625,-50.29296875
1,1746313038687.4062,-20.99609375,-26.85546875,-35.15625,-38.57421875
2,1746313038691.3125,-39.0625,-37.59765625,-45.8984375,-34.1796875
3,1746313038695.2188,-62.98828125,-60.546875,-53.22265625,-34.1796875
4,1746313038699.125,-51.7578125,-73.2421875,-35.15625,-36.1328125
5,1746313038703.0312,-21.97265625,-39.55078125,-29.296875,-28.80859375
6,1746313038706.9375,-34.66796875,-35.15625,-45.8984375,-46.38671875
7,1746313038710.8438,-36.1328125,-71.77734375,-42.96875,-37.109375
8,1746313038714.75,-5.37109375,-65.4296875,-22.4609375,14.6484375
9,1746313038718.6562,9.27734375,-62.01171875,-16.6015625,-8.7890625
10,1746313038722.5625,-13.671875,-72.265625,-20.01953125,-28.80859375
11,1746313038726.4688,-86.9140625,-26.3671875,-39.55078125,-73.73046875
0,1746313038730.375,-119.62890625,-22.94921875,-50.29296875,-117.67578125
1,1746313038734.2812,-115.72265625,-63.4765625,-52.24609375,-95.703125
2,1746313038738.1875,-99.609375,-83.49609375,-61.5234375,-115.72265625
3,1746313038742.0938,-136.23046875,-61.5234375,-36.1328125,-154.78515625
4,1746313038746,-159.66796875,-15.625,-29.296875,-158.203125
5,1746313038749.9062,-117.1875,-30.2734375,-39.55078125,-124.0234375
6,1746313038753.8125,-111.81640625,-28.3203125,-23.92578125,-123.046875
7,1746313038757.7188,-168.9453125,-60.546875,-9.27734375,-135.25390625
8,1746313038761.625,-185.05859375,-112.79296875,-6.8359375,-115.234375
9,1746313038765.5312,-144.53125,-60.05859375,-35.64453125,-139.6484375
10,1746313038769.4375,-162.59765625,-53.7109375,-42.96875,-166.015625
11,1746313038773.3438,-183.10546875,-33.203125,-46.875,-154.296875
0,1746313038777.25,-151.3671875,57.12890625,-74.21875,-191.40625
1,1746313038781.1562,-154.78515625,71.77734375,-40.52734375,-198.73046875
2,1746313038785.0625,-214.35546875,69.82421875,2.44140625,-171.875
3,1746313038788.9688,-222.65625,74.70703125,-7.32421875,-160.15625
4,1746313038792.875,-176.26953125,46.875,-20.01953125,-169.43359375
5,1746313038796.7812,-163.57421875,22.4609375,-12.6953125,-194.3359375
6,1746313038800.6875,-153.3203125,-49.8046875,-30.76171875,-169.43359375
7,1746313038804.5938,-165.0390625,-60.546875,-108.3984375,-134.765625
8,1746313038808.5,-195.80078125,83.0078125,-91.30859375,-142.578125
9,1746313038812.4062,-197.265625,124.0234375,11.71875,-186.03515625
10,1746313038816.3125,-176.7578125,85.44921875,27.83203125,-187.98828125
11,1746313038820.2188,-134.27734375,67.3828125,-4.39453125,-143.06640625
0,1746313038824.125,-52.734375,31.73828125,-6.8359375,-125
1,1746313038828.0312,-14.6484375,-0.48828125,11.71875,-102.05078125
2,1746313038831.9375,-37.109375,-20.99609375,-5.37109375,-96.19140625
3,1746313038835.8438,-48.828125,18.5546875,-52.734375,-120.60546875
4,1746313038839.75,-45.41015625,75.1953125,-58.59375,-98.6328125
5,1746313038843.6562,-27.34375,41.9921875,-45.8984375,-85.9375
6,1746313038847.5625,-9.27734375,4.39453125,-52.24609375,-94.23828125
7,1746313038851.4688,4.39453125,9.27734375,-49.31640625,-58.59375
8,1746313038855.375,17.08984375,11.23046875,-35.64453125,-33.203125
9,1746313038859.2812,61.5234375,5.37109375,-26.3671875,-6.34765625
10,1746313038863.1875,50.78125,3.41796875,-10.25390625,7.32421875
11,1746313038867.0938,4.39453125,62.01171875,-15.625,-2.9296875
0,1746313038871,2.9296875,95.703125,-40.0390625,-12.20703125
1,1746313038874.9062,34.66796875,67.87109375,-44.921875,-3.90625
2,1746313038878.8125,53.22265625,36.1328125,-25.390625,53.22265625
3,1746313038882.7188,38.57421875,1.46484375,-13.671875,41.9921875
4,1746313038886.625,52.24609375,-46.875,-17.08984375,-2.44140625
5,1746313038890.5312,76.171875,-63.96484375,-11.23046875,22.94921875
6,1746313038894.4375,29.296875,5.859375,-30.2734375,42.48046875
7,1746313038898.3438,-2.44140625,71.77734375,-49.8046875,9.27734375
8,1746313038902.25,21.484375,70.80078125,-28.3203125,-4.8828125
9,1746313038906.1562,51.26953125,30.2734375,-12.6953125,15.625
10,1746313038910.0625,70.80078125,5.37109375,-19.53125,43.45703125
11,1746313038913.9688,55.17578125,26.85546875,-31.73828125,49.31640625
0,1746313038917.875,34.1796875,8.30078125,-42.96875,-5.859375
1,1746313038921.7812,-18.06640625,-12.6953125,-28.80859375,-29.296875
2,1746313038925.6875,-11.23046875,21.97265625,-2.9296875,-4.8828125
3,1746313038929.5938,42.96875,40.52734375,-2.44140625,11.71875
4,1746313038933.5,16.11328125,-10.7421875,-25.87890625,-4.39453125
5,1746313038937.4062,-8.30078125,-38.57421875,-20.5078125,-9.27734375
6,1746313038941.3125,3.41796875,-2.9296875,-6.8359375,14.16015625
7,1746313038945.2188,21.484375,-12.6953125,-15.13671875,23.92578125
8,1746313038949.125,29.78515625,-39.0625,-19.53125,-3.41796875
9,1746313038953.0312,40.52734375,-32.2265625,-21.97265625,24.90234375
10,1746313038956.9375,29.78515625,-44.43359375,-21.97265625,48.828125
11,1746313038960.8438,12.20703125,-40.0390625,-23.4375,0
0,1746313038964.75,9.27734375,4.39453125,-22.94921875,-21.97265625
1,1746313038968.6562,0.48828125,12.6953125,-17.578125,0.48828125
2,1746313038972.5625,-20.99609375,-18.06640625,-12.6953125,8.30078125
3,1746313038976.4688,-11.23046875,-21.97265625,-22.94921875,-11.71875
4,1746313038980.375,9.765625,-20.01953125,-33.203125,-22.94921875
5,1746313038984.2812,-14.16015625,-12.6953125,-41.015625,-27.34375
6,1746313038988.1875,-41.50390625,-13.18359375,-32.2265625,-18.06640625
7,1746313038992.0938,-24.4140625,-18.5546875,-33.203125,-14.6484375
8,1746313038996,-15.625,-34.1796875,-51.26953125,-6.34765625
9,1746313038999.9062,4.39453125,-40.52734375,-54.19921875,-32.71484375
10,1746313039003.8125,7.8125,-56.640625,-40.52734375,-59.08203125
11,1746313039007.7188,-12.6953125,-58.59375,-20.01953125,-35.64453125
0,1746313039011.625,-20.99609375,-27.83203125,-26.3671875,-24.4140625
1,1746313039015.5312,-28.3203125,-30.2734375,-40.52734375,-39.55078125
