index,unixTimestamp,TP9,AF7,AF8,TP10
7,1746312948898.3438,4.8828125,70.80078125,-46.38671875,-49.8046875
8,1746312948902.25,6.34765625,59.5703125,-46.38671875,-55.6640625
9,1746312948906.1562,-35.64453125,58.10546875,-49.31640625,-54.6875
10,1746312948910.0625,-23.92578125,54.6875,-50.78125,-48.33984375
11,1746312948913.9688,-5.859375,52.24609375,-47.36328125,-40.0390625
0,1746312948917.875,-26.85546875,47.36328125,-45.41015625,-16.6015625
1,1746312948921.7812,-13.18359375,41.50390625,-42.96875,-14.16015625
2,1746312948925.6875,-9.27734375,32.2265625,-39.55078125,-32.2265625
3,1746312948929.5938,-18.06640625,18.5546875,-39.55078125,-32.71484375
4,1746312948933.5,-20.5078125,13.18359375,-35.15625,-30.2734375
5,1746312948937.4062,-20.99609375,11.71875,-33.69140625,-21.484375
6,1746312948941.3125,-25.87890625,0.9765625,-41.50390625,-25.390625
7,1746312948945.2188,-22.94921875,1.953125,-43.9453125,-50.78125
8,1746312948949.125,-6.34765625,3.41796875,-42.96875,-46.875
9,1746312948953.0312,-17.08984375,-1.46484375,-41.9921875,-42.48046875
10,1746312948956.9375,-22.94921875,-0.48828125,-33.203125,-35.64453125
11,1746312948960.8438,-7.32421875,-4.8828125,-29.296875,-29.78515625
0,1746312948964.75,2.9296875,-10.7421875,-31.73828125,-35.64453125
1,1746312948968.6562,-7.32421875,-16.6015625,-35.15625,-31.73828125
2,1746312948972.5625,-10.7421875,-17.08984375,-35.15625,-19.04296875
3,1746312948976.4688,-9.765625,-22.4609375,-34.1796875,-27.83203125
4,1746312948980.375,-1.953125,-29.296875,-40.52734375,-41.015625
5,1746312948984.2812,0.9765625,-17.578125,-35.15625,-6.34765625
6,1746312948988.1875,-33.69140625,-20.99609375,-37.59765625,-26.85546875
7,1746312948992.0938,-39.55078125,-38.57421875,-43.45703125,-56.15234375
8,1746312948996,-40.52734375,-41.9921875,-37.59765625,-50.78125
9,1746312948999.9062,-28.3203125,-38.0859375,-42.48046875,-36.62109375
10,1746312949003.8125,-23.4375,-34.66796875,-44.43359375,-29.78515625
11,1746312949007.7188,-28.80859375,-40.52734375,-42.48046875,-43.9453125
0,1746312949011.625,-25.87890625,-43.9453125,-43.45703125,-50.78125
1,1746312949015.5312,-13.18359375,-30.76171875,-40.0390625,-35.15625
2,1746312949019.4375,-18.06640625,-24.90234375,-38.57421875,-9.765625
3,1746312949023.3438,-36.62109375,-24.4140625,-41.50390625,-44.43359375
4,1746312949027.25,-31.25,-19.53125,-43.45703125,-76.171875
5,1746312949031.1562,-24.4140625,-17.578125,-41.50390625,-61.03515625
6,1746312949035.0625,-27.34375,-24.90234375,-41.9921875,-58.10546875
7,1746312949038.9688,-37.59765625,-36.1328125,-43.9453125,-58.10546875
8,1746312949042.875,-44.43359375,-42.96875,-40.0390625,-50.78125
9,1746312949046.7812,-25.390625,-43.45703125,-38.57421875,-50.29296875
10,1746312949050.6875,-17.578125,-40.52734375,-37.109375,-32.2265625
11,1746312949054.5938,-26.3671875,-35.64453125,-39.0625,-51.7578125
0,1746312949058.5,-32.71484375,-31.73828125,-35.64453125,-55.17578125
1,1746312949062.4062,-21.97265625,-30.76171875,-35.64453125,-41.50390625
2,1746312949066.3125,-22.94921875,-35.64453125,-41.015625,-49.31640625
3,1746312949070.2188,-41.015625,-38.57421875,-41.015625,-47.8515625
4,1746312949074.125,-29.78515625,-35.64453125,-44.921875,-60.05859375
5,1746312949078.0312,-25.390625,-32.2265625,-43.9453125,-62.01171875
6,1746312949081.9375,-29.296875,-31.25,-38.57421875,-54.19921875
7,1746312949085.8438,-27.34375,-35.64453125,-35.64453125,-51.7578125
8,1746312949089.75,-36.62109375,-46.38671875,-39.0625,-41.50390625
9,1746312949093.6562,-31.25,-43.9453125,-45.41015625,-52.734375
10,1746312949097.5625,-27.34375,-37.59765625,-42.48046875,-66.89453125
11,1746312949101.4688,-32.71484375,-37.59765625,-39.0625,-20.5078125
0,1746312949105.375,-26.85546875,-37.109375,-33.69140625,-24.4140625
1,1746312949109.2812,-21.484375,-38.57421875,-30.76171875,-71.77734375
2,1746312949113.1875,-36.62109375,-32.71484375,-31.73828125,-61.5234375
3,1746312949117.0938,-37.109375,-31.25,-30.76171875,-49.31640625
4,1746312949121,-25.390625,-33.69140625,-29.78515625,-39.55078125
5,1746312949124.9062,-19.53125,-30.2734375,-27.83203125,-19.53125
6,1746312949128.8125,-16.6015625,-26.85546875,-29.78515625,-38.0859375
7,1746312949132.7188,-22.4609375,-26.3671875,-35.64453125,-60.546875
8,1746312949136.625,-15.625,-25.87890625,-31.25,-46.38671875
9,1746312949140.5312,-25.390625,-27.34375,-27.34375,-33.69140625
10,1746312949144.4375,-41.50390625,-29.78515625,-26.85546875,-39.55078125
11,1746312949148.3438,-28.80859375,-24.90234375,-25.87890625,-16.11328125
0,1746312949152.25,-25.390625,-22.4609375,-28.80859375,-15.13671875
1,1746312949156.1562,-34.66796875,-26.85546875,-28.3203125,-51.26953125
2,1746312949160.0625,-43.9453125,-28.80859375,-34.66796875,-53.22265625
3,1746312949163.9688,-49.8046875,-31.25,-36.62109375,-38.57421875
4,1746312949167.875,-46.38671875,-37.59765625,-29.296875,-49.31640625
5,1746312949171.7812,-19.04296875,-38.57421875,-29.78515625,-64.453125
6,1746312949175.6875,-30.2734375,-27.34375,-29.78515625,-59.5703125
7,1746312949179.5938,-42.96875,-23.4375,-31.25,-50.29296875
8,1746312949183.5,-25.87890625,-31.25,-35.15625,-46.875
9,1746312949187.4062,-38.0859375,-32.71484375,-35.64453125,-52.734375
10,1746312949191.3125,-32.2265625,-31.25,-31.73828125,-46.875
11,1746312949195.2188,-28.80859375,-30.76171875,-34.1796875,-46.38671875
0,1746312949199.125,-13.671875,-32.2265625,-35.15625,-53.7109375
1,1746312949203.0312,-28.80859375,-35.64453125,-23.4375,-34.1796875
2,1746312949206.9375,-71.2890625,-28.3203125,-23.92578125,-31.73828125
3,1746312949210.8438,-26.85546875,-23.4375,-29.78515625,-55.6640625
4,1746312949214.75,-20.5078125,-27.83203125,-26.85546875,-57.12890625
5,1746312949218.6562,-37.109375,-22.4609375,-26.3671875,-57.12890625
6,1746312949222.5625,-29.78515625,-23.92578125,-32.71484375,-42.48046875
7,1746312949226.4688,-41.9921875,-30.76171875,-31.25,-37.109375
8,1746312949230.375,-28.80859375,-23.92578125,-29.78515625,-62.01171875
9,1746312949234.2812,-13.671875,-21.97265625,-32.2265625,-53.7109375
10,1746312949238.1875,-18.06640625,-23.4375,-34.1796875,-42.48046875
11,1746312949242.0938,-24.90234375,-17.578125,-35.15625,-48.33984375
0,1746312949246,-27.34375,-19.04296875,-34.1796875,-62.01171875
1,1746312949249.9062,-42.48046875,-26.85546875,-33.69140625,-66.89453125
2,1746312949253.8125,-33.69140625,-21.484375,-33.203125,-50.78125
3,1746312949257.7188,-7.8125,-22.4609375,-27.83203125,-46.875
4,1746312949261.625,-27.34375,-31.25,-25.87890625,-46.875
5,1746312949265.5312,-17.578125,-28.3203125,-27.83203125,-35.15625
6,1746312949269.4375,-12.20703125,-30.2734375,-29.296875,-36.62109375
7,1746312949273.3438,-34.66796875,-33.69140625,-29.78515625,-52.734375
8,1746312949277.25,-36.1328125,-29.296875,-32.2265625,-74.21875
9,1746312949281.1562,-33.69140625,-27.83203125,-34.1796875,-62.01171875
10,1746312949285.0625,-31.73828125,-29.296875,-32.2265625,-43.9453125
11,1746312949288.9688,-15.625,-27.34375,-30.2734375,-52.734375
0,1746312949292.875,-43.45703125,-33.69140625,-30.2734375,-59.5703125
1,1746312949296.7812,-27.83203125,-35.64453125,-33.69140625,-51.7578125
2,1746312949300.6875,1.46484375,-30.2734375,-30.2734375,-34.1796875
3,1746312949304.5938,-41.50390625,-39.0625,-26.3671875,-33.203125
4,1746312949308.5,-34.66796875,-53.22265625,-21.97265625,-57.12890625
5,1746312949312.4062,-31.73828125,-33.69140625,-20.99609375,-62.01171875
6,1746312949316.3125,-30.76171875,-15.13671875,-25.87890625,-46.38671875
7,1746312949320.2188,-17.08984375,-27.34375,-24.90234375,-48.33984375
8,1746312949324.125,-32.2265625,-32.71484375,-27.34375,-64.453125
9,1746312949328.0312,-31.25,-25.87890625,-31.73828125,-71.2890625
10,1746312949331.9375,-17.08984375,-20.99609375,-28.80859375,-55.6640625
11,1746312949335.8438,-18.06640625,-26.3671875,-27.34375,-48.33984375
0,1746312949339.75,-11.23046875,-29.296875,-32.2265625,-59.08203125
1,1746312949343.6562,-37.109375,-32.2265625,-33.203125,-67.87109375
2,1746312949347.5625,-38.0859375,-37.109375,-29.78515625,-72.265625
3,1746312949351.4688,-11.23046875,-37.59765625,-27.83203125,-55.17578125
4,1746312949355.375,-41.50390625,-41.9921875,-27.34375,-50.29296875
5,1746312949359.2812,-38.57421875,-34.66796875,-31.25,-57.6171875
6,1746312949363.1875,-2.9296875,-31.25,-36.62109375,-51.26953125
7,1746312949367.0938,-19.04296875,-35.64453125,-43.45703125,-45.8984375
8,1746312949371,-33.203125,-31.73828125,-52.734375,-49.31640625
9,1746312949374.9062,-26.3671875,-26.85546875,-39.0625,-42.96875
10,1746312949378.8125,-19.53125,-31.25,-26.3671875,-50.29296875
11,1746312949382.7188,-15.625,-35.64453125,-32.71484375,-41.015625
0,1746312949386.625,-14.6484375,-36.62109375,-38.57421875,19.53125
1,1746312949390.5312,-16.11328125,-30.2734375,-38.0859375,-20.99609375
2,1746312949394.4375,-25.390625,-27.34375,-40.0390625,-69.82421875
3,1746312949398.3438,-26.3671875,-37.59765625,-35.64453125,-65.91796875
4,1746312949402.25,-14.6484375,-38.57421875,-30.2734375,-73.2421875
5,1746312949406.1562,-9.765625,-22.94921875,-34.1796875,-56.15234375
6,1746312949410.0625,-12.6953125,-20.99609375,-41.50390625,-49.8046875
7,1746312949413.9688,-7.32421875,-30.76171875,-28.3203125,-46.38671875
8,1746312949417.875,-2.9296875,-35.15625,-12.20703125,-50.78125
9,1746312949421.7812,-5.859375,-31.73828125,-20.01953125,-44.921875
10,1746312949425.6875,-23.92578125,-18.5546875,-21.484375,-30.2734375
11,1746312949429.5938,-16.6015625,-23.4375,-19.53125,-29.78515625
0,1746312949433.5,3.90625,-41.015625,-20.5078125,-29.78515625
1,1746312949437.4062,0.9765625,-51.7578125,-26.3671875,-14.6484375
2,1746312949441.3125,-6.34765625,-58.59375,-26.85546875,-20.5078125
3,1746312949445.2188,-22.4609375,-64.453125,-30.76171875,-53.7109375
4,1746312949449.125,-9.27734375,-63.4765625,-36.1328125,-74.70703125
5,1746312949453.0312,3.90625,-63.4765625,-31.25,-44.921875
6,1746312949456.9375,-13.671875,-68.84765625,-29.78515625,-51.26953125
7,1746312949460.8438,-4.39453125,-64.94140625,-26.85546875,-62.5
8,1746312949464.75,5.37109375,-58.59375,-26.85546875,-54.6875
9,1746312949468.6562,6.8359375,-56.640625,-30.76171875,-55.6640625
10,1746312949472.5625,3.90625,-60.05859375,-27.34375,-65.91796875
11,1746312949476.4688,-27.34375,-60.05859375,-26.3671875,-69.82421875
0,1746312949480.375,-30.76171875,-54.6875,-27.83203125,-32.2265625
1,1746312949484.2812,-17.578125,-53.22265625,-30.2734375,-27.34375
2,1746312949488.1875,-15.13671875,-53.7109375,-28.80859375,-18.06640625
3,1746312949492.0938,-21.97265625,-53.22265625,-22.4609375,-14.16015625
4,1746312949496,-18.5546875,-53.7109375,-29.296875,-19.53125
5,1746312949499.9062,-4.8828125,-50.78125,-36.62109375,-45.8984375
6,1746312949503.8125,0,-48.33984375,-30.2734375,-51.7578125
7,1746312949507.7188,-8.7890625,-47.8515625,-29.78515625,-31.73828125
8,1746312949511.625,-25.87890625,-44.43359375,-37.59765625,-61.5234375
9,1746312949515.5312,-12.20703125,-42.48046875,-32.71484375,-41.50390625
10,1746312949519.4375,-12.20703125,-40.52734375,-25.390625,-24.4140625
11,1746312949523.3438,-21.484375,-41.9921875,-29.296875,-42.96875
0,1746312949527.25,-8.30078125,-33.203125,-34.1796875,-20.5078125
1,1746312949531.1562,-4.8828125,-27.83203125,-35.15625,-28.80859375
2,1746312949535.0625,-8.30078125,-26.3671875,-34.66796875,-35.64453125
3,1746312949538.9688,-23.92578125,-21.484375,-30.2734375,-22.94921875
4,1746312949542.875,-23.4375,-28.80859375,-19.53125,-45.8984375
5,1746312949546.7812,-9.27734375,-25.87890625,-19.04296875,-13.671875
6,1746312949550.6875,-6.8359375,-22.94921875,-23.92578125,-1.46484375
7,1746312949554.5938,-12.6953125,-25.87890625,-28.80859375,-27.34375
8,1746312949558.5,-33.69140625,-22.94921875,-34.1796875,-22.4609375
9,1746312949562.4062,-22.94921875,-24.90234375,-33.203125,-48.33984375
10,1746312949566.3125,-25.390625,-29.296875,-29.296875,-44.43359375
11,1746312949570.2188,-41.9921875,-29.78515625,-27.83203125,-22.94921875
0,1746312949574.125,-34.1796875,-30.76171875,-28.80859375,-31.73828125
1,1746312949578.0312,-29.78515625,-30.76171875,-29.78515625,-46.38671875
2,1746312949581.9375,-20.5078125,-30.2734375,-29.296875,-8.30078125
3,1746312949585.8438,-28.3203125,-29.296875,-27.83203125,11.71875
4,1746312949589.75,-36.1328125,-32.2265625,-25.87890625,-0.48828125
5,1746312949593.6562,-28.80859375,-35.64453125,-26.85546875,-34.66796875
6,1746312949597.5625,-7.32421875,-32.71484375,-28.80859375,-34.1796875
7,1746312949601.4688,-0.9765625,-31.73828125,-24.4140625,17.578125
8,1746312949605.375,-13.671875,-31.25,-25.87890625,-11.23046875
9,1746312949609.2812,-11.71875,-30.76171875,-28.80859375,-37.109375
10,1746312949613.1875,-17.08984375,-32.2265625,-30.76171875,-41.9921875
11,1746312949617.0938,-12.6953125,-31.73828125,-28.3203125,-20.99609375
0,1746312949621,-9.27734375,-35.15625,-26.3671875,14.16015625
1,1746312949624.9062,-20.99609375,-35.64453125,-33.69140625,-29.78515625
2,1746312949628.8125,-19.04296875,-26.3671875,-33.69140625,-40.52734375
3,1746312949632.7188,-14.6484375,-23.92578125,-30.76171875,-29.296875
4,1746312949636.625,-22.94921875,-29.296875,-27.83203125,-34.1796875
5,1746312949640.5312,-7.32421875,-30.76171875,-26.3671875,-24.90234375
6,1746312949644.4375,-24.4140625,-34.66796875,-28.3203125,-18.5546875
7,1746312949648.3438,-40.0390625,-39.0625,-28.80859375,14.16015625
8,1746312949652.25,-19.04296875,-35.15625,-30.2734375,15.625
9,1746312949656.1562,-23.92578125,-35.15625,-33.69140625,-24.4140625
10,1746312949660.0625,-19.53125,-40.52734375,-36.1328125,-50.29296875
11,1746312949663.9688,-13.18359375,-37.59765625,-31.73828125,-42.48046875
0,1746312949667.875,-16.6015625,-31.73828125,-25.390625,-16.6015625
1,1746312949671.7812,-10.7421875,-27.34375,-22.4609375,-20.99609375
2,1746312949675.6875,-3.90625,-28.80859375,-25.87890625,-30.76171875
3,1746312949679.5938,5.37109375,-27.83203125,-27.83203125,-23.92578125
4,1746312949683.5,-2.9296875,-20.01953125,-25.390625,-13.671875
5,1746312949687.4062,-23.92578125,-22.94921875,-25.390625,-14.6484375
6,1746312949691.3125,-21.97265625,-26.85546875,-27.34375,-16.6015625
7,1746312949695.2188,-18.5546875,-26.3671875,-31.73828125,-26.85546875
8,1746312949699.125,-24.90234375,-27.83203125,-29.296875,-26.85546875
9,1746312949703.0312,-26.85546875,-31.25,-32.2265625,-5.37109375
10,1746312949706.9375,-26.3671875,-32.2265625,-36.62109375,-18.06640625
11,1746312949710.8438,-33.69140625,-27.83203125,-28.80859375,-49.31640625
0,1746312949714.75,-18.06640625,-26.85546875,-28.80859375,-35.64453125
1,1746312949718.6562,-8.30078125,-31.73828125,-30.76171875,-17.578125
2,1746312949722.5625,-21.484375,-24.90234375,-31.25,-31.25
3,1746312949726.4688,-13.671875,-19.53125,-30.2734375,-43.9453125
4,1746312949730.375,-6.34765625,-21.97265625,-23.92578125,-35.15625
5,1746312949734.2812,17.08984375,-17.08984375,-21.97265625,-16.11328125
6,1746312949738.1875,-10.7421875,-21.97265625,-31.73828125,-26.85546875
7,1746312949742.0938,-28.3203125,-31.25,-36.62109375,-53.7109375
8,1746312949746,-10.25390625,-29.78515625,-23.92578125,-37.59765625
9,1746312949749.9062,-9.27734375,-26.3671875,-27.83203125,-23.92578125
10,1746312949753.8125,-3.41796875,-33.203125,-35.64453125,-54.19921875
11,1746312949757.7188,-24.90234375,-33.69140625,-33.203125,-60.05859375
0,1746312949761.625,-38.0859375,-27.34375,-35.64453125,-52.24609375
1,1746312949765.5312,-30.76171875,-30.2734375,-35.15625,-54.19921875
2,1746312949769.4375,-22.94921875,-29.78515625,-32.71484375,-26.85546875
3,1746312949773.3438,-32.71484375,-28.80859375,-36.62109375,-33.203125
4,1746312949777.25,-13.18359375,-20.99609375,-47.8515625,-66.40625
5,1746312949781.1562,19.04296875,-20.5078125,-37.59765625,-46.875
6,1746312949785.0625,-4.39453125,-38.0859375,-26.3671875,-27.83203125
7,1746312949788.9688,-44.921875,-39.0625,-31.25,-38.57421875
8,1746312949792.875,-52.734375,-33.203125,-30.2734375,-55.6640625
9,1746312949796.7812,-25.87890625,-35.64453125,-31.73828125,-49.8046875
10,1746312949800.6875,-18.06640625,-30.76171875,-32.2265625,-14.6484375
11,1746312949804.5938,-27.34375,-29.78515625,-29.78515625,-10.25390625
0,1746312949808.5,-13.18359375,-34.1796875,-38.0859375,-49.31640625
1,1746312949812.4062,-14.6484375,-37.109375,-41.9921875,-38.0859375
2,1746312949816.3125,-0.9765625,-37.109375,-31.25,-8.30078125
3,1746312949820.2188,-7.8125,-33.69140625,-31.73828125,-19.53125
4,1746312949824.125,-23.4375,-29.78515625,-36.1328125,-41.50390625
5,1746312949828.0312,-14.16015625,-28.80859375,-32.71484375,-38.0859375
6,1746312949831.9375,-9.765625,-33.203125,-36.1328125,-16.6015625
7,1746312949835.8438,-6.8359375,-34.1796875,-40.52734375,-31.73828125
8,1746312949839.75,-23.4375,-37.109375,-33.203125,-46.875
9,1746312949843.6562,-14.16015625,-33.203125,-29.296875,-36.62109375
10,1746312949847.5625,7.8125,-27.34375,-27.34375,-33.69140625
11,1746312949851.4688,-14.16015625,-30.2734375,-24.4140625,-20.01953125
0,1746312949855.375,-23.4375,-31.25,-23.92578125,-21.484375
1,1746312949859.2812,-16.6015625,-22.4609375,-22.94921875,-16.6015625
2,1746312949863.1875,-24.90234375,-21.484375,-27.34375,-12.20703125
3,1746312949867.0938,-26.3671875,-22.94921875,-27.34375,-16.6015625
4,1746312949871,-3.41796875,-18.06640625,-25.87890625,11.71875
5,1746312949874.9062,-8.7890625,-20.01953125,-28.3203125,9.27734375
6,1746312949878.8125,-30.2734375,-25.390625,-31.25,-28.80859375
7,1746312949882.7188,-15.13671875,-26.3671875,-30.76171875,-50.29296875
8,1746312949886.625,-4.39453125,-22.4609375,-29.78515625,-27.83203125
9,1746312949890.5312,-21.97265625,-29.296875,-32.71484375,-20.99609375
10,1746312949894.4375,-49.31640625,-32.71484375,-29.296875,-33.203125
11,1746312949898.3438,-25.390625,-27.34375,-25.87890625,-30.76171875
0,1746312949902.25,-6.34765625,-22.94921875,-28.3203125,-6.8359375
1,1746312949906.1562,-15.13671875,-23.4375,-29.78515625,3.41796875
2,1746312949910.0625,-19.53125,-31.73828125,-30.2734375,-44.43359375
3,1746312949913.9688,-39.55078125,-30.2734375,-28.3203125,-47.8515625
4,1746312949917.875,-32.71484375,-29.296875,-26.85546875,-21.484375
5,1746312949921.7812,-25.87890625,-27.83203125,-32.71484375,-23.92578125
6,1746312949925.6875,-33.69140625,-29.296875,-38.0859375,-48.828125
7,1746312949929.5938,-24.4140625,-26.85546875,-32.2265625,-46.875
8,1746312949933.5,-31.73828125,-21.484375,-33.203125,-30.76171875
9,1746312949937.4062,-27.34375,-25.390625,-38.0859375,-25.390625
10,1746312949941.3125,-14.16015625,-31.25,-33.203125,-22.4609375
11,1746312949945.2188,-26.85546875,-35.15625,-35.64453125,-37.59765625
0,1746312949949.125,-29.78515625,-26.85546875,-41.50390625,-28.80859375
1,1746312949953.0312,-22.94921875,-26.3671875,-32.71484375,-35.64453125
2,1746312949956.9375,-20.5078125,-36.62109375,-24.90234375,-36.62109375
