index,unixTimestamp,TP9,AF7,AF8,TP10
5,1746313058156.1562,-53.7109375,7.8125,-27.34375,0.9765625
6,1746313058160.0625,-25.390625,-15.625,-27.34375,12.6953125
7,1746313058163.9688,2.9296875,-80.56640625,-57.12890625,9.765625
8,1746313058167.875,-14.16015625,-37.59765625,-47.36328125,6.8359375
9,1746313058171.7812,-42.96875,15.625,-36.1328125,-17.08984375
10,1746313058175.6875,-37.109375,5.37109375,-34.66796875,-20.99609375
11,1746313058179.5938,-18.5546875,-26.85546875,-28.80859375,-29.296875
0,1746313058183.5,-40.52734375,-48.33984375,-21.484375,-5.37109375
1,1746313058187.4062,-60.05859375,-43.9453125,-15.625,30.76171875
2,1746313058191.3125,-33.69140625,-15.625,-24.4140625,28.80859375
3,1746313058195.2188,-28.80859375,-6.34765625,-49.31640625,-15.625
4,1746313058199.125,-41.50390625,-35.15625,-56.640625,-19.53125
5,1746313058203.0312,-58.10546875,-50.29296875,-37.59765625,28.80859375
6,1746313058206.9375,-52.24609375,-47.36328125,-21.97265625,17.578125
7,1746313058210.8438,-58.10546875,-60.546875,-30.2734375,-28.80859375
8,1746313058214.75,-56.15234375,-66.40625,-46.38671875,-21.97265625
9,1746313058218.6562,-22.94921875,-91.796875,-26.3671875,15.13671875
10,1746313058222.5625,-4.8828125,-89.84375,-33.69140625,53.7109375
11,1746313058226.4688,-38.0859375,-41.50390625,-67.87109375,0.9765625
0,1746313058230.375,-46.875,0.48828125,-48.828125,-34.1796875
1,1746313058234.2812,-35.64453125,1.953125,-18.5546875,-2.9296875
2,1746313058238.1875,-65.91796875,-19.04296875,-14.16015625,13.671875
3,1746313058242.0938,-64.453125,-29.296875,-21.97265625,20.99609375
4,1746313058246,-36.62109375,-50.78125,-24.4140625,57.12890625
5,1746313058249.9062,-29.78515625,-51.7578125,-28.3203125,59.08203125
6,1746313058253.8125,-24.4140625,-45.41015625,-30.2734375,25.87890625
7,1746313058257.7188,-21.97265625,-49.31640625,-29.296875,24.4140625
8,1746313058261.625,-35.64453125,-42.48046875,-24.4140625,28.80859375
9,1746313058265.5312,-57.6171875,-43.9453125,-28.80859375,22.94921875
10,1746313058269.4375,-47.36328125,-50.29296875,-36.62109375,13.671875
11,1746313058273.3438,-34.1796875,-45.8984375,-34.66796875,15.13671875
0,1746313058277.25,-29.296875,-39.55078125,-37.59765625,-0.48828125
1,1746313058281.1562,-42.48046875,-40.52734375,-41.50390625,-25.87890625
2,1746313058285.0625,-57.12890625,-49.31640625,-43.9453125,-45.8984375
3,1746313058288.9688,-58.59375,-59.5703125,-48.33984375,-57.6171875
4,1746313058292.875,-63.96484375,-65.4296875,-41.9921875,-60.05859375
5,1746313058296.7812,-78.125,-73.73046875,-23.92578125,-96.6796875
6,1746313058300.6875,-87.40234375,-79.58984375,-24.90234375,-116.2109375
7,1746313058304.5938,-80.078125,-83.0078125,-35.64453125,-125.9765625
8,1746313058308.5,-66.40625,-90.33203125,-29.78515625,-153.3203125
9,1746313058312.4062,-74.70703125,-96.19140625,-22.94921875,-146.484375
10,1746313058316.3125,-88.8671875,-93.26171875,-25.390625,-154.296875
11,1746313058320.2188,-104.4921875,-92.7734375,-22.4609375,-165.0390625
0,1746313058324.125,-117.67578125,-100.5859375,-26.85546875,-148.92578125
1,1746313058328.0312,-98.14453125,-101.07421875,-26.85546875,-162.109375
2,1746313058331.9375,-72.265625,-110.3515625,-26.3671875,-167.48046875
3,1746313058335.8438,-39.55078125,-114.74609375,-22.94921875,-150.390625
4,1746313058339.75,-43.9453125,-95.21484375,-18.5546875,-154.78515625
5,1746313058343.6562,-62.01171875,-58.59375,-25.390625,-175.78125
6,1746313058347.5625,-62.5,-26.85546875,-26.85546875,-156.25
7,1746313058351.4688,-77.1484375,-20.5078125,-29.78515625,-152.34375
8,1746313058355.375,-84.9609375,-15.13671875,-36.62109375,-181.15234375
9,1746313058359.2812,-76.66015625,-10.7421875,-32.71484375,-143.06640625
10,1746313058363.1875,-95.703125,-12.6953125,-28.3203125,-148.92578125
11,1746313058367.0938,-111.81640625,1.46484375,-31.73828125,-194.3359375
0,1746313058371,-104.4921875,14.6484375,-34.66796875,-171.38671875
1,1746313058374.9062,-113.76953125,-2.9296875,-45.41015625,-174.8046875
2,1746313058378.8125,-132.32421875,-11.23046875,-41.015625,-180.6640625
3,1746313058382.7188,-127.44140625,-8.7890625,-32.71484375,-171.38671875
4,1746313058386.625,-116.2109375,-6.34765625,-34.1796875,-171.38671875
5,1746313058390.5312,-118.1640625,-3.41796875,-30.2734375,-169.43359375
6,1746313058394.4375,-127.9296875,-10.25390625,-23.4375,-143.06640625
7,1746313058398.3438,-109.86328125,-21.484375,-27.34375,-103.02734375
8,1746313058402.25,-104.98046875,-33.69140625,-32.71484375,-125.48828125
9,1746313058406.1562,-125,-38.57421875,-30.76171875,-176.7578125
10,1746313058410.0625,-115.72265625,-32.71484375,-31.73828125,-165.0390625
11,1746313058413.9688,-111.328125,-36.1328125,-31.25,-128.41796875
0,1746313058417.875,-103.02734375,-34.1796875,-23.92578125,-134.27734375
1,1746313058421.7812,-85.44921875,-36.62109375,-19.53125,-125
2,1746313058425.6875,-76.171875,-49.31640625,-26.85546875,-107.421875
3,1746313058429.5938,-62.98828125,-62.98828125,-33.203125,-94.7265625
4,1746313058433.5,-37.109375,-78.61328125,-36.62109375,-93.75
5,1746313058437.4062,-34.66796875,-77.63671875,-31.73828125,-108.88671875
6,1746313058441.3125,-31.25,-79.58984375,-29.296875,-96.19140625
7,1746313058445.2188,-5.37109375,-87.40234375,-35.64453125,-102.05078125
8,1746313058449.125,4.8828125,-84.9609375,-31.25,-104.98046875
9,1746313058453.0312,20.99609375,-82.03125,-26.3671875,-89.84375
10,1746313058456.9375,37.109375,-79.58984375,-23.92578125,-75.68359375
11,1746313058460.8438,42.48046875,-81.0546875,-22.4609375,-51.7578125
0,1746313058464.75,50.29296875,-84.9609375,-24.90234375,-34.1796875
1,1746313058468.6562,64.94140625,-87.40234375,-25.87890625,-24.90234375
2,1746313058472.5625,67.3828125,-88.8671875,-23.92578125,-18.06640625
3,1746313058476.4688,65.4296875,-88.37890625,-25.390625,-17.578125
4,1746313058480.375,77.1484375,-82.51953125,-18.06640625,10.7421875
5,1746313058484.2812,82.03125,-77.1484375,-12.20703125,14.6484375
6,1746313058488.1875,83.49609375,-82.51953125,-17.08984375,-3.41796875
7,1746313058492.0938,89.84375,-85.44921875,-23.4375,15.625
8,1746313058496,92.7734375,-83.0078125,-24.90234375,30.76171875
9,1746313058499.9062,83.984375,-83.49609375,-28.3203125,28.80859375
10,1746313058503.8125,75.68359375,-78.61328125,-23.4375,35.15625
11,1746313058507.7188,75.1953125,-76.171875,-13.671875,29.78515625
0,1746313058511.625,79.58984375,-78.61328125,-20.01953125,32.71484375
1,1746313058515.5312,97.16796875,-71.77734375,-20.01953125,68.84765625
2,1746313058519.4375,97.65625,-64.453125,-26.3671875,78.125
3,1746313058523.3438,90.8203125,-62.98828125,-31.25,65.91796875
4,1746313058527.25,87.40234375,-63.96484375,-32.71484375,46.38671875
5,1746313058531.1562,74.21875,-65.4296875,-36.1328125,52.734375
6,1746313058535.0625,79.58984375,-63.96484375,-40.0390625,63.4765625
7,1746313058538.9688,80.078125,-63.96484375,-40.52734375,34.1796875
8,1746313058542.875,62.5,-65.91796875,-36.1328125,37.109375
9,1746313058546.7812,47.8515625,-63.4765625,-34.1796875,38.57421875
10,1746313058550.6875,41.015625,-61.03515625,-34.66796875,23.4375
11,1746313058554.5938,41.50390625,-58.10546875,-34.1796875,34.1796875
0,1746313058558.5,48.33984375,-54.6875,-33.69140625,33.203125
1,1746313058562.4062,38.0859375,-55.6640625,-36.62109375,25.390625
2,1746313058566.3125,12.6953125,-52.734375,-35.64453125,29.78515625
3,1746313058570.2188,20.99609375,-42.48046875,-33.203125,29.78515625
4,1746313058574.125,23.4375,-41.9921875,-34.1796875,37.109375
5,1746313058578.0312,-2.44140625,-41.50390625,-32.2265625,22.94921875
6,1746313058581.9375,-15.13671875,-40.0390625,-33.69140625,-0.48828125
7,1746313058585.8438,4.39453125,-35.15625,-40.0390625,-8.7890625
8,1746313058589.75,3.41796875,-32.2265625,-35.64453125,-11.71875
9,1746313058593.6562,-1.953125,-33.203125,-33.203125,-6.34765625
10,1746313058597.5625,-1.46484375,-34.66796875,-35.15625,-5.37109375
11,1746313058601.4688,2.9296875,-36.62109375,-34.66796875,-27.34375
0,1746313058605.375,30.76171875,-33.69140625,-29.296875,-13.671875
1,1746313058609.2812,61.5234375,-31.73828125,-31.73828125,4.8828125
2,1746313058613.1875,66.40625,-39.0625,-41.50390625,-9.765625
3,1746313058617.0938,39.0625,-42.48046875,-40.0390625,-10.25390625
4,1746313058621,36.62109375,-41.015625,-37.59765625,-2.44140625
5,1746313058624.9062,42.96875,-32.2265625,-41.50390625,-45.8984375
6,1746313058628.8125,20.99609375,-30.76171875,-39.0625,-70.3125
7,1746313058632.7188,19.04296875,-35.64453125,-37.109375,-68.359375
8,1746313058636.625,26.85546875,-27.83203125,-30.76171875,-86.9140625
9,1746313058640.5312,20.5078125,-23.4375,-28.3203125,-86.9140625
10,1746313058644.4375,23.4375,-22.4609375,-36.62109375,-74.70703125
11,1746313058648.3438,21.484375,-24.90234375,-37.59765625,-72.75390625
0,1746313058652.25,20.5078125,-27.83203125,-38.0859375,-78.125
1,1746313058656.1562,18.5546875,-29.296875,-39.0625,-74.70703125
2,1746313058660.0625,1.46484375,-36.62109375,-37.59765625,-72.265625
3,1746313058663.9688,-1.953125,-40.52734375,-39.55078125,-61.03515625
4,1746313058667.875,-6.8359375,-40.0390625,-41.9921875,-49.31640625
5,1746313058671.7812,-23.4375,-41.9921875,-34.66796875,-81.54296875
6,1746313058675.6875,-13.671875,-41.50390625,-33.69140625,-100.09765625
7,1746313058679.5938,-19.53125,-41.50390625,-41.9921875,-84.9609375
8,1746313058683.5,-22.4609375,-46.875,-35.15625,-64.94140625
9,1746313058687.4062,-24.4140625,-43.45703125,-28.80859375,-59.5703125
10,1746313058691.3125,-39.0625,-33.69140625,-41.015625,-88.8671875
11,1746313058695.2188,-18.5546875,-38.57421875,-46.38671875,-100.5859375
0,1746313058699.125,-11.23046875,-40.52734375,-43.9453125,-84.9609375
1,1746313058703.0312,-18.06640625,-39.0625,-48.33984375,-72.75390625
2,1746313058706.9375,4.8828125,-35.15625,-40.0390625,-53.22265625
3,1746313058710.8438,-6.8359375,-33.69140625,-25.87890625,-38.57421875
4,1746313058714.75,-38.0859375,-37.59765625,-28.3203125,-34.66796875
5,1746313058718.6562,-22.94921875,-44.43359375,-24.90234375,-17.08984375
6,1746313058722.5625,-4.8828125,-47.8515625,-21.97265625,-25.390625
7,1746313058726.4688,-3.90625,-47.36328125,-34.66796875,-40.0390625
8,1746313058730.375,-22.94921875,-44.43359375,-32.71484375,-47.8515625
9,1746313058734.2812,-27.83203125,-43.45703125,-27.83203125,-35.15625
10,1746313058738.1875,-11.23046875,-42.96875,-31.25,-31.73828125
11,1746313058742.0938,13.18359375,-41.50390625,-35.15625,-32.2265625
0,1746313058746,5.859375,-41.015625,-37.59765625,-22.4609375
1,1746313058749.9062,-1.46484375,-41.50390625,-33.69140625,-29.78515625
2,1746313058753.8125,13.671875,-45.41015625,-30.2734375,-31.73828125
3,1746313058757.7188,-4.8828125,-42.48046875,-32.71484375,-27.83203125
4,1746313058761.625,-12.20703125,-41.9921875,-33.69140625,-32.2265625
5,1746313058765.5312,2.44140625,-40.0390625,-31.73828125,-32.2265625
6,1746313058769.4375,7.8125,-44.43359375,-30.76171875,-26.3671875
7,1746313058773.3438,22.94921875,-42.96875,-28.80859375,-11.71875
8,1746313058777.25,8.7890625,-33.203125,-28.3203125,-24.90234375
9,1746313058781.1562,-6.8359375,-39.0625,-32.2265625,-22.94921875
10,1746313058785.0625,21.97265625,-41.50390625,-36.62109375,-18.5546875
11,1746313058788.9688,49.31640625,-36.1328125,-29.296875,-31.25
0,1746313058792.875,29.296875,-34.66796875,-23.4375,-10.25390625
1,1746313058796.7812,21.97265625,-39.55078125,-25.390625,-2.9296875
2,1746313058800.6875,41.9921875,-38.57421875,-33.69140625,-11.23046875
3,1746313058804.5938,14.6484375,-41.9921875,-35.15625,-28.3203125
4,1746313058808.5,-8.7890625,-47.8515625,-35.15625,-51.26953125
5,1746313058812.4062,5.859375,-41.9921875,-32.71484375,-17.578125
6,1746313058816.3125,8.7890625,-43.9453125,-26.3671875,-0.9765625
7,1746313058820.2188,10.7421875,-52.24609375,-30.76171875,-10.7421875
8,1746313058824.125,16.6015625,-52.734375,-36.1328125,-25.87890625
9,1746313058828.0312,8.7890625,-48.828125,-36.62109375,-21.97265625
10,1746313058831.9375,22.94921875,-45.41015625,-34.1796875,-21.97265625
11,1746313058835.8438,59.08203125,-41.50390625,-30.76171875,-41.9921875
0,1746313058839.75,77.63671875,-36.62109375,-31.73828125,-36.62109375
1,1746313058843.6562,116.69921875,-32.71484375,-31.73828125,-29.78515625
2,1746313058847.5625,189.453125,-33.203125,-35.15625,-38.57421875
3,1746313058851.4688,233.3984375,-33.69140625,-37.109375,-43.9453125
4,1746313058855.375,288.0859375,-30.76171875,-32.2265625,16.11328125
5,1746313058859.2812,310.546875,-30.2734375,-29.78515625,41.9921875
6,1746313058863.1875,315.91796875,-30.2734375,-31.25,41.015625
7,1746313058867.0938,324.70703125,-26.3671875,-30.76171875,56.640625
8,1746313058871,301.26953125,-25.87890625,-32.2265625,45.41015625
9,1746313058874.9062,291.50390625,-26.85546875,-32.71484375,65.91796875
10,1746313058878.8125,318.84765625,-29.78515625,-28.80859375,59.5703125
11,1746313058882.7188,330.56640625,-29.78515625,-26.85546875,43.9453125
0,1746313058886.625,325.1953125,-23.4375,-34.66796875,46.875
1,1746313058890.5312,299.31640625,-27.34375,-35.15625,43.45703125
2,1746313058894.4375,272.94921875,-30.76171875,-21.484375,69.82421875
3,1746313058898.3438,273.4375,-25.87890625,-21.484375,37.59765625
4,1746313058902.25,274.4140625,-22.94921875,-27.83203125,43.9453125
5,1746313058906.1562,248.046875,-23.92578125,-30.2734375,49.31640625
6,1746313058910.0625,223.14453125,-24.90234375,-33.203125,10.7421875
7,1746313058913.9688,230.46875,-27.34375,-38.0859375,13.18359375
8,1746313058917.875,197.265625,-37.109375,-41.50390625,-12.6953125
9,1746313058921.7812,158.69140625,-42.48046875,-42.48046875,-0.9765625
10,1746313058925.6875,133.30078125,-40.52734375,-31.73828125,6.8359375
11,1746313058929.5938,109.86328125,-42.96875,-25.390625,-6.34765625
0,1746313058933.5,117.67578125,-41.015625,-30.2734375,-2.9296875
1,1746313058937.4062,114.2578125,-41.015625,-34.1796875,-3.90625
2,1746313058941.3125,103.02734375,-43.45703125,-31.25,-18.5546875
3,1746313058945.2188,94.7265625,-41.015625,-26.85546875,-30.76171875
4,1746313058949.125,85.44921875,-33.203125,-24.90234375,-5.859375
5,1746313058953.0312,83.0078125,-26.85546875,-26.3671875,-2.9296875
6,1746313058956.9375,78.125,-30.2734375,-25.390625,-2.9296875
7,1746313058960.8438,67.3828125,-35.64453125,-25.390625,9.27734375
8,1746313058964.75,62.98828125,-36.1328125,-30.2734375,-24.90234375
9,1746313058968.6562,53.22265625,-33.203125,-28.80859375,-63.4765625
10,1746313058972.5625,59.5703125,-37.59765625,-24.90234375,-83.984375
11,1746313058976.4688,74.21875,-44.43359375,-26.3671875,-79.1015625
0,1746313058980.375,82.03125,-39.0625,-25.390625,-4.8828125
1,1746313058984.2812,92.28515625,-7.32421875,-25.87890625,34.1796875
2,1746313058988.1875,115.234375,-15.13671875,-27.83203125,51.26953125
3,1746313058992.0938,112.79296875,-54.19921875,-26.85546875,55.17578125
4,1746313058996,110.83984375,-62.01171875,-14.16015625,44.43359375
5,1746313058999.9062,120.1171875,-70.80078125,-22.4609375,18.06640625
6,1746313059003.8125,49.31640625,-61.03515625,-37.59765625,-4.39453125
7,1746313059007.7188,-3.90625,-12.20703125,-30.2734375,5.859375
8,1746313059011.625,36.62109375,-0.48828125,-26.85546875,-28.3203125
9,1746313059015.5312,1.953125,-14.6484375,-25.87890625,-12.20703125
10,1746313059019.4375,-49.31640625,13.671875,-26.3671875,32.71484375
11,1746313059023.3438,-22.94921875,22.4609375,-15.13671875,33.203125
0,1746313059027.25,-59.5703125,-50.78125,5.859375,22.94921875
1,1746313059031.1562,-62.01171875,-142.08984375,-0.9765625,22.94921875
2,1746313059035.0625,-10.7421875,-129.39453125,-4.39453125,55.17578125
3,1746313059038.9688,-36.62109375,-43.45703125,-7.32421875,49.8046875
4,1746313059042.875,-105.46875,-13.18359375,-35.64453125,-34.66796875
5,1746313059046.7812,-85.9375,-38.57421875,-28.80859375,-44.921875
6,1746313059050.6875,-90.33203125,13.18359375,-33.69140625,-64.94140625
7,1746313059054.5938,-125.9765625,107.91015625,-54.19921875,-126.953125
8,1746313059058.5,-129.8828125,96.19140625,-47.8515625,-119.62890625
9,1746313059062.4062,-146.484375,30.2734375,-31.73828125,-90.8203125
10,1746313059066.3125,-144.53125,10.7421875,-37.59765625,-95.703125
11,1746313059070.2188,-118.65234375,0.9765625,-28.80859375,-108.88671875
0,1746313059074.125,-150.390625,-28.3203125,-14.6484375,-115.234375
1,1746313059078.0312,-200.1953125,-59.08203125,-41.50390625,-132.32421875
2,1746313059081.9375,-159.66796875,-126.953125,-34.66796875,-74.21875
3,1746313059085.8438,-148.4375,-106.93359375,-24.4140625,-83.984375
4,1746313059089.75,-204.1015625,35.15625,-56.15234375,-192.87109375
5,1746313059093.6562,-204.1015625,64.94140625,-46.875,-158.203125
6,1746313059097.5625,-169.43359375,20.5078125,-33.203125,-167.96875
7,1746313059101.4688,-186.03515625,31.73828125,-53.7109375,-241.69921875
